asn=0    	id=-1  	Main	copying configuration file E:\TSCH-2022\matlab-simulation\manual_schedule\config.json to output directory E:\TSCH-2022\results\2022-04-28_12-03-55\config.json[MAIN]
asn=3013 	id=5   	Node	scanning on channel=26...[NODE]
asn=3013 	id=8   	Node	scanning on channel=15...[NODE]
asn=3013 	id=14  	Node	scanning on channel=25...[NODE]
asn=3013 	id=11  	Node	scanning on channel=15...[NODE]
asn=3013 	id=7   	Node	scanning on channel=20...[NODE]
asn=3025 	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3060 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3088 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3093 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3113 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3113 	id=12  	Node	scanning on channel=15...[NODE]
asn=3113 	id=9   	Node	scanning on channel=15...[NODE]
asn=3113 	id=7   	Node	scanning on channel=25...[NODE]
asn=3113 	id=11  	Node	scanning on channel=26...[NODE]
asn=3113 	id=13  	Node	scanning on channel=15...[NODE]
asn=3113 	id=6   	Node	scanning on channel=20...[NODE]
asn=3113 	id=10  	Node	scanning on channel=25...[NODE]
asn=3113 	id=2   	Node	scanning on channel=20...[NODE]
asn=3113 	id=5   	Node	scanning on channel=25...[NODE]
asn=3113 	id=8   	Node	scanning on channel=26...[NODE]
asn=3131 	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3131 	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3136 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3152 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3155 	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=3155 	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=3155 	id=3   	App	generate a packet, seqnum=3 for=1 [PACKET_SOURCE]
asn=3155 	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=3155 	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=3155 	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=3155 	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 3], channel offset=1 timeslot=2[SCHEDULER NEW]
asn=3155 	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=3168 	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3170 	id=1   	App	rx app packet seqnum=3 from=3 at cell [ts: 2, co: 1][NODE]
asn=3170 	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=3 packet buffer: timeslot: 2 channel offset: 1 acked=true, remove packet[NODE]
asn=3170 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=3170 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=3173 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=3173 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=3173 	id=4   	App	generate a packet, seqnum=16 for=1 [PACKET_SOURCE]
asn=3173 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=3173 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=3173 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=3173 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 16], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=3173 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=3187 	id=1   	App	rx app packet seqnum=16 from=4 at cell [ts: 3, co: 2][NODE]
asn=3187 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=16 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=3187 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=3187 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=3199 	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3212 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3213 	id=5   	Node	scanning on channel=15...[NODE]
asn=3213 	id=2   	Node	scanning on channel=25...[NODE]
asn=3213 	id=7   	Node	scanning on channel=15...[NODE]
asn=3213 	id=12  	Node	scanning on channel=20...[NODE]
asn=3213 	id=9   	Node	scanning on channel=25...[NODE]
asn=3213 	id=14  	Node	scanning on channel=15...[NODE]
asn=3213 	id=6   	Node	scanning on channel=25...[NODE]
asn=3213 	id=11  	Node	scanning on channel=20...[NODE]
asn=3213 	id=13  	Node	scanning on channel=25...[NODE]
asn=3213 	id=10  	Node	scanning on channel=20...[NODE]
asn=3215 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3225 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3231 	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3237 	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=3237 	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=3237 	id=3   	App	generate a packet, seqnum=4 for=1 [PACKET_SOURCE]
asn=3237 	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=3237 	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=3237 	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=3237 	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 4], channel offset=1 timeslot=2[SCHEDULER NEW]
asn=3237 	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=3238 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3246 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3250 	id=1   	App	rx app packet seqnum=4 from=3 at cell [ts: 2, co: 1][NODE]
asn=3250 	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=4 packet buffer: timeslot: 2 channel offset: 1 acked=true, remove packet[NODE]
asn=3250 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=3250 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=3263 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3266 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3275 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3284 	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3297 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3305 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=3305 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=3305 	id=4   	App	generate a packet, seqnum=17 for=1 [PACKET_SOURCE]
asn=3305 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=3305 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=3305 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=3305 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 17], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=3305 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=3307 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3314 	id=13  	Node	scanning on channel=20...[NODE]
asn=3314 	id=11  	Node	scanning on channel=26...[NODE]
asn=3314 	id=5   	Node	scanning on channel=20...[NODE]
asn=3314 	id=9   	Node	scanning on channel=20...[NODE]
asn=3314 	id=7   	Node	scanning on channel=20...[NODE]
asn=3314 	id=12  	Node	scanning on channel=25...[NODE]
asn=3314 	id=14  	Node	scanning on channel=20...[NODE]
asn=3314 	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3315 	id=1   	App	rx app packet seqnum=17 from=4 at cell [ts: 3, co: 2][NODE]
asn=3315 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=17 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=3315 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=3315 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=3316 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3337 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3345 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3352 	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3373 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3386 	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3389 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3406 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3415 	id=14  	Node	scanning on channel=25...[NODE]
asn=3415 	id=2   	Node	scanning on channel=20...[NODE]
asn=3415 	id=13  	Node	scanning on channel=15...[NODE]
asn=3415 	id=7   	Node	scanning on channel=26...[NODE]
asn=3415 	id=5   	Node	scanning on channel=26...[NODE]
asn=3415 	id=11  	Node	scanning on channel=20...[NODE]
asn=3415 	id=9   	Node	scanning on channel=26...[NODE]
asn=3422 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=3422 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=3422 	id=4   	App	generate a packet, seqnum=18 for=1 [PACKET_SOURCE]
asn=3422 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=3422 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=3422 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=3422 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 18], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=3422 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=3423 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3427 	id=1   	App	rx app packet seqnum=18 from=4 at cell [ts: 3, co: 2][NODE]
asn=3427 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=18 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=3427 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=3427 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=3455 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3469 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3469 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3480 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3488 	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3489 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3501 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3516 	id=6   	Node	scanning on channel=26...[NODE]
asn=3516 	id=9   	Node	scanning on channel=25...[NODE]
asn=3516 	id=11  	Node	scanning on channel=26...[NODE]
asn=3516 	id=14  	Node	scanning on channel=15...[NODE]
asn=3516 	id=10  	Node	scanning on channel=15...[NODE]
asn=3516 	id=7   	Node	scanning on channel=20...[NODE]
asn=3541 	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3542 	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3559 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3561 	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=3561 	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=3561 	id=3   	App	generate a packet, seqnum=5 for=1 [PACKET_SOURCE]
asn=3561 	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=3561 	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=3561 	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=3561 	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 5], channel offset=1 timeslot=2[SCHEDULER NEW]
asn=3561 	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=3570 	id=1   	App	rx app packet seqnum=5 from=3 at cell [ts: 2, co: 1][NODE]
asn=3570 	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=5 packet buffer: timeslot: 2 channel offset: 1 acked=true, remove packet[NODE]
asn=3570 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=3570 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=3582 	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3596 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3617 	id=7   	Node	scanning on channel=26...[NODE]
asn=3617 	id=13  	Node	scanning on channel=26...[NODE]
asn=3617 	id=9   	Node	scanning on channel=15...[NODE]
asn=3617 	id=6   	Node	scanning on channel=20...[NODE]
asn=3617 	id=2   	Node	scanning on channel=26...[NODE]
asn=3617 	id=11  	Node	scanning on channel=15...[NODE]
asn=3617 	id=14  	Node	scanning on channel=26...[NODE]
asn=3618 	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3618 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3623 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3626 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3639 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3640 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3652 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3656 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=3656 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=3656 	id=4   	App	generate a packet, seqnum=19 for=1 [PACKET_SOURCE]
asn=3656 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=3656 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=3656 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=3656 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 19], channel offset=2 timeslot=3[SCHEDULER NEW]
asn=3656 	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=3667 	id=1   	App	rx app packet seqnum=19 from=4 at cell [ts: 3, co: 2][NODE]
asn=3667 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=19 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=3667 	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=3667 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=3677 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3683 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3696 	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3699 	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=3699 	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=3699 	id=3   	App	generate a packet, seqnum=6 for=1 [PACKET_SOURCE]
asn=3699 	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=3699 	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=3699 	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=3699 	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 6], channel offset=1 timeslot=2[SCHEDULER NEW]
asn=3699 	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=3714 	id=1   	App	rx app packet seqnum=6 from=3 at cell [ts: 2, co: 1][NODE]
asn=3714 	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=6 packet buffer: timeslot: 2 channel offset: 1 acked=true, remove packet[NODE]
asn=3714 	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=3714 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=3718 	id=10  	Node	scanning on channel=26...[NODE]
asn=3718 	id=8   	Node	scanning on channel=15...[NODE]
asn=3718 	id=14  	Node	scanning on channel=25...[NODE]
asn=3718 	id=5   	Node	scanning on channel=20...[NODE]
asn=3718 	id=6   	Node	scanning on channel=25...[NODE]
asn=3718 	id=13  	Node	scanning on channel=20...[NODE]
asn=3718 	id=9   	Node	scanning on channel=25...[NODE]
asn=3718 	id=12  	Node	scanning on channel=26...[NODE]
asn=3718 	id=2   	Node	scanning on channel=20...[NODE]
asn=3729 	id=6   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3733 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3739 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3739 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3751 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3757 	id=8   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3776 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3798 	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3807 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3810 	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3814 	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3816 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3819 	id=10  	Node	scanning on channel=20...[NODE]
asn=3819 	id=12  	Node	scanning on channel=15...[NODE]
asn=3819 	id=9   	Node	scanning on channel=26...[NODE]
asn=3819 	id=8   	Node	scanning on channel=25...[NODE]
asn=3819 	id=14  	Node	scanning on channel=20...[NODE]
asn=3819 	id=6   	Node	scanning on channel=20...[NODE]
asn=3819 	id=11  	Node	scanning on channel=25...[NODE]
asn=3820 	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3851 	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3866 	id=5   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3872 	id=13  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3888 	id=9   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3911 	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3911 	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=3920 	id=10  	Node	scanning on channel=15...[NODE]
asn=3920 	id=6   	Node	scanning on channel=26...[NODE]
asn=3920 	id=11  	Node	scanning on channel=15...[NODE]
asn=3920 	id=5   	Node	scanning on channel=15...[NODE]
asn=3920 	id=2   	Node	scanning on channel=25...[NODE]
asn=3920 	id=14  	Node	scanning on channel=15...[NODE]
asn=3920 	id=8   	Node	scanning on channel=20...[NODE]
asn=3920 	id=9   	Node	scanning on channel=15...[NODE]
asn=3920 	id=7   	Node	scanning on channel=20...[NODE]
asn=3920 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=3920 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=3920 	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=3920 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=3929 	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=3929 	id=4   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=3929 	id=4   	App	generate a packet, seqnum=20 for=1 [PACKET_SOURCE]
asn=3929 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=3929 	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=3929 	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=3929 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 20], channel offset=2 timeslot=3[SCHEDULER NEW]
