asn=0    	id=-1  	Main	copying configuration file E:\TSCH-2022\matlab-simulation\scenario_1\config.json to output directory E:\TSCH-2022\results\2022-05-06_17-09-05\config.json[MAIN]
asn=23848	id=6   	TSCH	schedule packet [src: 6, dest: 2, seqnum: 7], channel offset=5 timeslot=5[SCHEDULER NEW]
asn=23848	id=6   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=23848	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=23848	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=23848	id=2   	App	generate a packet, seqnum=406 for=1 [PACKET_SOURCE]
asn=23848	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=23848	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=23848	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=23848	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 406], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=23848	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=23852	id=1   	App	rx app packet seqnum=406 from=2 at cell [ts: 4, co: 4][NODE]
asn=23852	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=406 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=23852	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=23852	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23853	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=23853	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=23853	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=23853	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=23853	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=23853	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=23853	id=2   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 7], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=23853	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=23853	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=1 seqnum=7 packet buffer: timeslot: 5 channel offset: 5 acked=true, remove packet[NODE]
asn=23853	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=23853	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23856	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23857	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23859	id=7   	Node	scanning on channel=12...[NODE]
asn=23860	id=1   	App	rx app packet seqnum=7 from=6 at cell [ts: 4, co: 4][NODE]
asn=23860	id=2   	Node	tx done from=2 source=6 to=1 destination=1 numtx=1 seqnum=7 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=23860	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=23860	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23862	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23862	id=8   	Node	scanning on channel=22...[NODE]
asn=23868	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=23868	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=23868	id=2   	App	generate a packet, seqnum=407 for=1 [PACKET_SOURCE]
asn=23868	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=23868	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=23868	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=23868	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 407], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=23868	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=23868	id=1   	App	rx app packet seqnum=407 from=2 at cell [ts: 4, co: 4][NODE]
asn=23868	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=407 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=23868	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=23868	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23869	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23869	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23878	id=10  	Node	scanning on channel=11...[NODE]
asn=23879	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23879	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23885	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23889	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23898	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=23898	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=23898	id=2   	App	generate a packet, seqnum=408 for=1 [PACKET_SOURCE]
asn=23898	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=23898	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=23898	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=23898	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 408], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=23898	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=23900	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23900	id=1   	App	rx app packet seqnum=408 from=2 at cell [ts: 4, co: 4][NODE]
asn=23900	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=408 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=23900	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=23900	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23902	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=23902	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=23902	id=2   	App	generate a packet, seqnum=409 for=1 [PACKET_SOURCE]
asn=23902	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=23902	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=23902	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=23902	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 409], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=23902	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=23902	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23908	id=1   	App	rx app packet seqnum=409 from=2 at cell [ts: 4, co: 4][NODE]
asn=23908	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=409 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=23908	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=23908	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23911	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23913	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23918	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23919	id=12  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23921	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23927	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=23927	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=23927	id=2   	App	generate a packet, seqnum=410 for=1 [PACKET_SOURCE]
asn=23927	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=23927	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=23927	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=23927	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 410], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=23927	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=23931	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23932	id=1   	App	rx app packet seqnum=410 from=2 at cell [ts: 4, co: 4][NODE]
asn=23932	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=410 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=23932	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=23932	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23934	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23938	id=14  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23941	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23946	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23952	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23957	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23961	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=23961	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=23961	id=2   	App	generate a packet, seqnum=411 for=1 [PACKET_SOURCE]
asn=23961	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=23961	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=23961	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=23961	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 411], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=23961	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=23963	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23964	id=1   	App	rx app packet seqnum=411 from=2 at cell [ts: 4, co: 4][NODE]
asn=23964	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=411 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=23964	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=23964	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23967	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=23967	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=23967	id=2   	App	generate a packet, seqnum=412 for=1 [PACKET_SOURCE]
asn=23967	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=23967	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=23967	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=23967	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 412], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=23967	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=23967	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23970	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23972	id=1   	App	rx app packet seqnum=412 from=2 at cell [ts: 4, co: 4][NODE]
asn=23972	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=412 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=23972	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=23972	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23976	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23985	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23988	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23991	id=12  	Node	scanning on channel=15...[NODE]
asn=23991	id=5   	Node	scanning on channel=23...[NODE]
asn=23995	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=23995	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=24001	id=-1  	Main	240 seconds, progress 40.00%[SIMULATOR]
asn=24001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=24001	id=-1  	Main	joined_routing/joined_tsch/total=4/4/14 [ROUTE]
asn=24001	id=-1  	TSCH	Periodic process called for [Node]
asn=24001	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=24001	id=1   	TSCH	stats: {"idle_listen":17536,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":446,"tx_data":18,"tx_data_rx_ack":0}[NODE]
asn=24001	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=24001	id=2   	TSCH	stats: {"idle_listen":6912,"channel_scan":14208,"rx_data":0,"rx_data_tx_ack":7,"tx_data":6,"tx_data_rx_ack":419}[NODE]
asn=24001	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=24001	id=3   	TSCH	stats: {"idle_listen":0,"channel_scan":24000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=24001	id=4   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=24001	id=4   	TSCH	stats: {"idle_listen":5317,"channel_scan":15440,"rx_data":0,"rx_data_tx_ack":0,"tx_data":6,"tx_data_rx_ack":27}[NODE]
asn=24001	id=5   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=24001	id=5   	TSCH	stats: {"idle_listen":0,"channel_scan":24000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=24001	id=6   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=24001	id=6   	TSCH	stats: {"idle_listen":2098,"channel_scan":19784,"rx_data":0,"rx_data_tx_ack":0,"tx_data":3,"tx_data_rx_ack":7}[NODE]
asn=24001	id=7   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=24001	id=7   	TSCH	stats: {"idle_listen":0,"channel_scan":24000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=24001	id=8   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=24001	id=8   	TSCH	stats: {"idle_listen":0,"channel_scan":24000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=24001	id=9   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=24001	id=9   	TSCH	stats: {"idle_listen":0,"channel_scan":24000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=24001	id=10  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=24001	id=10  	TSCH	stats: {"idle_listen":0,"channel_scan":24000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=24001	id=11  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=24001	id=11  	TSCH	stats: {"idle_listen":0,"channel_scan":24000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=24001	id=12  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=24001	id=12  	TSCH	stats: {"idle_listen":0,"channel_scan":24000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=24001	id=13  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=24001	id=13  	TSCH	stats: {"idle_listen":0,"channel_scan":24000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=24001	id=14  	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=24001	id=14  	TSCH	stats: {"idle_listen":0,"channel_scan":24000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=24002	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=24002	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=24002	id=2   	App	generate a packet, seqnum=413 for=1 [PACKET_SOURCE]
asn=24002	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=24002	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=24002	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=24002	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 413], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=24002	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=24004	id=1   	App	rx app packet seqnum=413 from=2 at cell [ts: 4, co: 4][NODE]
asn=24004	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=413 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=24004	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=24004	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=24010	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=24011	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=24013	id=11  	Node	scanning on channel=25...[NODE]
asn=24014	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=24016	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=24017	id=10  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=24020	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=24020	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=24020	id=2   	App	generate a packet, seqnum=414 for=1 [PACKET_SOURCE]
asn=24020	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=24020	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=24020	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=24020	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 414], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=24020	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=24020	id=1   	App	rx app packet seqnum=414 from=2 at cell [ts: 4, co: 4][NODE]
asn=24020	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=414 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=24020	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=24020	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=24024	id=3   	Node	scanning on channel=17...[NODE]
asn=24024	id=7   	Node	scanning on channel=14...[NODE]
asn=24029	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=24029	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=24029	id=2   	App	generate a packet, seqnum=415 for=1 [PACKET_SOURCE]
asn=24029	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=24029	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=24029	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=24029	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 415], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=24029	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=24029	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=24030	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=24036	id=1   	App	rx app packet seqnum=415 from=2 at cell [ts: 4, co: 4][NODE]
asn=24036	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=415 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
